,gvkey,Ticker,Date,Revenue,Cost of Goods Sold,SG&A,EBIT,Net Income,Cash and Cash Equivalents,Recievables,Inventories,Other Current Assets,PP&E,Other Assets,Debt in Current Liabilities,Accounts Payable,Taxes Payable,Other Current Liabilities,Total Liabilities,Adjusted Close,Volume,EBIT/EV
60766,5709,HRL,1995-07-31,732.356,553.972,137.479,34.239,21.019,208.391,189.005,230.995,21.552,698.388,226.564,2.131,100.935,1.888,114.435,484.312,3.078125,4380500.0,0.02015252267776814
60767,5709,HRL,1995-10-31,835.073,626.804,139.812,62.470000000000006,38.575,198.028,231.407,210.898,18.934,721.926,231.509,2.131,97.479,0.118,118.087,491.813,2.875,6040700.0,0.039408077678134354
60768,5709,HRL,1996-01-31,724.381,537.087,150.256,33.477,20.667,221.416,189.694,226.563,19.738,729.931,233.28,2.131,95.424,9.755,109.678,492.937,3.046875,3781400.0,0.020071998559219387
60769,5709,HRL,1996-04-30,746.658,557.911,142.858,38.3,24.519,160.847,190.084,242.682,21.073,759.705,236.711,2.205,99.534,0.0,102.949,472.895,3.328125,4143300.0,0.020219776564869816
60770,5709,HRL,1996-07-31,749.871,592.974,140.799,7.086,4.011,117.136,181.289,288.17,24.19,783.953,232.074,2.298,108.075,0.0,115.499,495.6,2.8125,5231400.0,0.004385267333595319
60771,5709,HRL,1996-10-31,877.775,667.601,144.854,48.23,30.211,203.115,230.869,271.097,18.178,828.614,291.393,2.548,121.004,9.804,133.053,650.587,2.953125,4683500.0,0.02744067617968095
60772,5709,HRL,1997-01-31,810.309,614.379,150.376,36.106,20.982,183.627,210.409,266.455,17.81,830.82,362.374,2.557,102.204,11.134,116.962,684.322,3.0,9659798.0,0.019426345494751453
60773,5709,HRL,1997-04-30,798.455,596.042,148.309,44.18,25.688,138.984,198.068,275.321,18.184,862.209,357.63,2.645,92.925,1.368,104.205,655.55,3.0625,4934900.0,0.02292658536844834
60774,5709,HRL,1997-07-31,779.679,596.512,142.017,31.604999999999997,18.153,134.091,207.642,269.339,17.726,894.241,357.707,4.26,96.402,0.544,126.654,684.748,3.53125,7804700.0,0.014315539539685533
60775,5709,HRL,1997-10-31,868.108,637.804,150.017,74.01299999999999,44.669,152.386,233.966,265.346,19.654,919.929,368.445,4.595,120.385,4.712,130.886,726.333,3.75775,4907400.0,0.03178639277440376
60776,5709,HRL,1998-01-31,814.914,591.084,163.561,78.48899999999999,46.849,185.375,271.445,256.175,18.653,889.19,374.039,7.607,105.752,22.664,131.436,741.317,4.15625,5131900.0,0.030863446286439944
60777,5709,HRL,1998-04-30,778.325,563.634,162.612,43.803000000000004,26.296,226.593,190.617,242.264,24.681,903.488,375.001,5.668,111.294,0.0,122.422,715.53,4.25,9408200.0,0.017321620291007016
60778,5709,HRL,1998-07-31,755.769,546.191,160.961,37.778,20.994,176.236,208.663,258.726,18.877,911.304,375.015,2.828,106.574,0.0,133.335,722.88,4.0546875,6357300.0,0.015581052480442422
60779,5709,HRL,1998-10-31,912.037,639.151,190.073,70.958,45.152,238.032,222.919,239.548,16.866,938.581,351.62,6.117,119.836,1.172,140.526,742.577,4.0703125,6765700.0,0.029988515207576796
60780,5709,HRL,1999-01-31,799.005,540.506,183.348,68.65100000000001,42.38,256.864,209.136,245.57,33.466,947.937,382.76,12.359,107.424,21.308,137.186,769.51,4.3984375,5466300.0,0.02681085541663534
60781,5709,HRL,1999-04-30,791.095,548.59,177.333,52.163999999999994,31.834,242.306,199.516,257.589,24.398,961.039,378.472,13.711,102.89,13.459,127.823,746.814,4.59375,8624000.0,0.01955040697689127
60782,5709,HRL,1999-07-31,816.818,579.912,177.606,48.967000000000006,29.55,236.033,221.68,262.182,14.451,981.873,380.913,18.033,118.041,4.687,153.357,772.014,4.9296875,6130200.0,0.017188819579745877
60783,5709,HRL,1999-10-31,950.839,646.061,198.838,95.437,59.674,248.562,266.059,270.239,15.283,1002.186,379.818,41.214,162.585,12.186,169.422,844.443,5.390625,7453300.0,0.03124102608588197
60784,5709,HRL,2000-01-31,903.913,624.727,196.36,72.107,43.848,217.93,232.621,267.15,47.125,1020.197,386.197,39.315,164.688,35.636,122.653,816.892,5.078125,8664200.0,0.02509958581871834
60785,5709,HRL,2000-04-30,879.023,622.358,184.1,60.982,36.254,148.877,251.393,291.995,32.004,1041.077,385.66,38.781,131.14,34.376,126.657,783.339,3.8125,20865800.0,0.027668077890480335
60786,5709,HRL,2000-07-31,886.015,649.979,173.114,48.887,29.136,115.559,252.646,300.179,18.192,1056.406,392.907,37.743,136.297,2.57,139.339,759.126,4.046875,13510800.0,0.02083754910407213
60787,5709,HRL,2000-10-31,1006.181,711.924,184.077,97.311,60.979,106.61,307.732,281.404,15.363,1081.612,389.282,38.439,154.893,2.609,146.684,768.063,4.203125,9744700.0,0.04042080550379419
60788,5709,HRL,2001-01-31,891.247,663.587,145.174,68.318,41.532,138.585,256.791,277.12,46.444,1102.658,391.095,39.608,140.012,17.217,139.592,763.878,4.8225,11549500.0,0.02510764722749399
60789,5709,HRL,2001-04-30,961.792,730.739,144.525,68.19,38.894,69.378,298.353,321.989,36.833,1263.795,629.025,35.683,151.839,32.391,158.756,1126.489,5.155,11988400.0,0.02075375545885552
60790,5709,HRL,2001-07-31,976.977,741.66,153.963,59.861000000000004,33.212,149.751,305.559,330.731,23.529,1258.658,632.12,38.6,149.15,24.394,187.783,1173.588,6.325,11686900.0,0.015384901259291988
60791,5709,HRL,2001-10-31,1055.228,763.158,151.939,116.59799999999998,68.803,186.276,308.115,355.114,33.776,1274.096,599.487,39.034,171.177,20.552,189.44,1166.817,6.0,11919100.0,0.03200536249988676
60792,5709,HRL,2002-01-31,983.014,716.102,161.688,87.577,50.351,226.235,260.373,360.144,52.358,1281.45,605.645,41.463,161.75,18.003,174.255,1137.967,6.4975,10264700.0,0.02256286043265888
60793,5709,HRL,2002-04-30,954.627,709.922,168.554,59.684999999999995,32.74,298.961,242.89,346.365,44.648,1291.814,609.068,77.941,147.554,28.594,190.825,1149.227,6.175,12375200.0,0.016447463601874657
60794,5709,HRL,2002-07-31,933.778,685.996,164.329,66.458,38.261,277.468,251.019,351.663,30.771,1298.906,614.935,25.485,149.273,16.521,206.013,1103.093,5.9075,17662100.0,0.019288010062085085
60795,5709,HRL,2002-10-31,1038.895,752.203,157.773,111.675,67.97,309.563,275.46,355.638,21.509,1303.151,605.348,13.82,174.07,14.701,207.52,1104.941,6.05,16616500.0,0.03224384971845424
60796,5709,HRL,2003-01-31,1018.45,743.279,175.975,78.93199999999999,46.94,133.082,251.096,369.534,57.952,1350.066,737.815,13.809,170.879,16.369,180.46,1078.65,5.6275,13536200.0,0.023179242215093567
60797,5709,HRL,2003-04-30,1002.602,741.837,180.393,60.37800000000001,33.801,156.979,242.779,382.103,49.776,1360.559,759.048,13.812,154.757,25.038,192.168,1089.013,5.7525,12682200.0,0.01751038897398491
60798,5709,HRL,2003-07-31,1009.395,760.377,172.996,61.801,34.673,138.785,264.485,391.115,32.996,1365.074,801.332,13.786,171.084,3.766,210.857,1097.421,5.445,14696200.0,0.01873091655844484
60799,5709,HRL,2003-10-31,1169.881,851.162,179.265,120.08399999999999,70.365,97.976,291.481,403.213,31.304,1411.526,867.805,14.295,195.826,14.175,217.694,1140.386,6.1725,19548600.0,0.03216368658395003
60800,5709,HRL,2004-01-31,1135.533,842.482,188.258,88.426,51.826,85.188,266.369,404.086,71.569,1423.152,893.879,11.961,202.581,3.812,201.3,1117.205,6.7425,17818183.0,0.0218053497489597
60801,5709,HRL,2004-04-30,1143.127,848.083,190.194,90.85000000000001,53.651,195.486,253.163,434.593,66.346,1438.216,822.49,11.06,194.367,43.347,204.008,1130.245,7.6225,14264600.0,0.020535052234516227
60802,5709,HRL,2004-07-31,1155.999,877.39,180.561,95.37599999999999,56.343,243.605,258.229,448.4,47.573,1447.993,814.022,15.76,192.242,24.954,221.661,1133.707,7.42,15177600.0,0.022374074749340268
60803,5709,HRL,2004-10-31,1345.216,1003.24,204.975,117.055,69.843,288.881,272.738,425.655,42.129,1474.642,800.328,15.76,203.563,17.963,227.08,1134.72,7.0275,18811500.0,0.029529104065842676
60804,5709,HRL,2005-01-31,1271.431,933.203,210.139,109.461,64.633,145.205,282.359,472.865,42.903,1603.035,844.319,15.76,219.599,25.647,227.418,1154.843,7.875,18559100.0,0.02387583284364984
60805,5709,HRL,2005-04-30,1309.637,977.122,208.91,95.92200000000001,55.978,92.155,288.227,510.409,49.03,1685.516,902.148,105.775,209.331,8.916,238.657,1231.333,7.785,20672200.0,0.020499724740513453
60806,5709,HRL,2005-07-31,1355.021,1022.886,215.686,89.38400000000001,51.762,134.893,268.084,508.737,47.283,1706.91,893.386,71.075,214.683,7.197,252.476,1218.567,7.4025,20481100.0,0.020430240280119024
60807,5709,HRL,2005-10-31,1477.908,1081.149,229.299,139.703,82.23,169.546,301.001,495.978,74.559,1722.979,903.646,11.075,255.144,49.963,266.99,1247.83,7.95,18277800.0,0.030533729495412654
60808,5709,HRL,2006-01-31,1415.933,1032.878,242.459,106.532,69.276,130.473,273.787,534.885,105.916,1743.059,917.545,11.086,241.752,44.278,219.433,1182.269,8.3825,18634900.0,0.02194453921248684
60809,5709,HRL,2006-04-30,1365.345,1004.223,227.788,108.00200000000001,67.308,120.641,275.634,580.695,86.388,1785.681,975.047,46.077,220.947,52.972,243.852,1229.145,8.39,22305800.0,0.02203340290156263
60810,5709,HRL,2006-07-31,1406.894,1060.965,224.804,94.088,59.551,139.299,291.066,579.9,72.522,1822.143,987.649,51.079,232.444,32.913,256.139,1235.708,9.4325,22343800.0,0.01720871868663135
60811,5709,HRL,2006-10-31,1557.309,1149.342,233.008,147.557,90.004,172.485,341.916,570.932,56.338,1843.726,1007.825,0.366,271.358,55.312,257.978,1257.394,9.0275,17693800.0,0.028722773737336296
60812,5709,HRL,2007-01-31,1504.083,1113.537,238.792,121.86600000000001,75.325,138.827,327.606,584.113,58.564,1894.023,1037.061,6.342,237.272,42.665,240.118,1202.184,9.475,16849100.0,0.02239754935162508
60813,5709,HRL,2007-04-30,1504.597,1127.178,232.517,115.54,68.001,107.773,322.634,637.425,71.034,1924.55,1026.748,0.071,234.475,26.543,254.557,1191.747,9.5225,13955837.0,0.02106813496846081
60814,5709,HRL,2007-07-31,1520.005,1165.539,228.652,96.91199999999999,57.374,104.504,323.522,659.223,70.393,1924.298,1029.749,10.06,261.8,0.0,256.344,1200.606,8.605,22431049.0,0.019534270356946295
60815,5709,HRL,2007-10-31,1664.347,1245.513,235.996,163.22599999999997,101.192,149.749,366.621,646.968,68.387,1970.804,1195.324,70.049,290.919,5.927,297.882,1508.867,9.12,25493438.0,0.03127053502236701
60816,5709,HRL,2008-01-31,1621.165,1295.414,144.091,146.031,88.181,192.033,345.483,669.594,72.247,1995.932,1184.444,0.0,265.428,32.477,284.673,1462.407,9.685,26511605.0,0.026961962092460958
60817,5709,HRL,2008-04-30,1594.084,1299.221,140.22,127.80600000000001,77.561,107.156,351.564,750.483,91.765,2023.374,1198.721,25.0,252.25,0.0,275.865,1442.362,9.8525,29342099.0,0.022748149136926972
60818,5709,HRL,2008-07-31,1678.142,1417.953,135.256,87.57700000000001,51.947,109.987,387.443,794.318,89.462,2050.684,1203.528,75.0,297.628,0.0,264.573,1535.256,9.0425,34455322.0,0.01686476024799403
60819,5709,HRL,2008-10-31,1861.512,1554.197,132.936,124.14500000000001,67.811,154.778,411.01,784.542,87.848,2068.717,1200.636,100.0,378.52,5.323,297.39,1608.899,7.065,40444022.0,0.03030302690051044
60820,5709,HRL,2009-01-31,1689.086,1385.738,142.525,132.085,81.383,267.108,370.13,741.944,87.778,2088.903,1191.134,100.0,310.242,37.458,304.808,1583.496,7.4575,39752644.0,0.031545983244830524
60821,5709,HRL,2009-04-30,1595.043,1301.544,139.846,131.54600000000002,80.385,312.331,344.925,748.178,80.862,2105.729,1183.493,100.0,276.744,4.554,314.362,1528.252,7.8225,51544483.0,0.030314659044614486
60822,5709,HRL,2009-07-31,1574.44,1282.536,142.01,125.01399999999998,77.169,295.1,355.408,744.667,85.276,2125.582,1237.582,60.0,297.334,0.0,322.501,1510.327,8.9775,33546533.0,0.025335479214821613
60823,5709,HRL,2009-10-31,1675.102,1337.844,142.704,164.332,103.876,385.252,372.292,722.371,94.818,2136.072,1164.609,0.0,313.258,15.127,356.644,1568.603,9.115,37831762.0,0.03398389064484778
60824,5709,HRL,2010-01-31,1727.447,1378.21,145.532,175.057,111.207,449.092,348.695,729.231,93.571,2148.848,1168.2,0.0,289.045,23.923,342.486,1517.977,9.675,30639368.0,0.03454680148583393
60825,5709,HRL,2010-04-30,1699.782,1378.961,146.782,138.387,77.862,405.204,363.741,767.191,100.254,2164.474,1213.389,0.0,281.054,8.153,361.82,1518.281,10.19,38189370.0,0.025685811558386902
60826,5709,HRL,2010-07-31,1730.451,1414.889,146.523,139.93,85.37,427.131,390.313,790.875,102.263,2180.639,1206.281,350.0,297.11,9.374,359.627,1537.304,10.73,41531537.0,0.02483586603909068
60827,5709,HRL,2010-10-31,2063.039,1674.593,166.456,193.577,121.148,518.44,439.464,793.771,106.491,2187.255,1273.649,350.0,361.287,9.339,380.587,1647.279,11.48,33940065.0,0.032599183888894816
60828,5709,HRL,2011-01-31,1921.558,1516.356,145.161,234.981,148.826,649.532,406.677,787.28,105.741,2197.759,1258.086,350.0,267.814,61.959,340.43,1570.964,12.35,29641372.0,0.037337734563491355
60829,5709,HRL,2011-04-30,1959.041,1601.73,160.136,173.612,109.579,964.706,409.979,810.388,102.131,2211.785,1258.692,350.0,277.116,8.587,370.233,1808.169,14.705,53298798.0,0.02314808956834941
60830,5709,HRL,2011-07-31,1910.592,1582.091,156.595,145.47799999999998,98.481,573.489,444.757,865.875,93.0,2222.613,1276.513,0.0,301.578,9.034,390.351,1482.914,14.485,66295598.0,0.019680377083156914
60831,5709,HRL,2011-10-31,2103.898,1736.634,156.694,182.426,117.309,539.207,485.533,885.823,87.668,2248.83,1339.07,0.0,390.171,8.137,379.878,1584.575,14.735,85483786.0,0.024356648183143995
60832,5709,HRL,2012-01-31,2039.439,1671.215,152.477,196.585,128.395,625.001,422.505,882.828,91.397,2269.554,1340.281,0.0,308.721,40.875,374.99,1531.188,14.39,55894601.0,0.027233003874454983
60833,5709,HRL,2012-04-30,2012.859,1648.36,148.684,196.02899999999997,127.887,601.59,455.997,912.672,89.816,2292.665,1346.059,0.0,318.432,6.776,374.76,1508.84,14.53,48358234.0,0.02686004168390616
60834,5709,HRL,2012-07-31,2008.188,1672.212,145.022,171.461,111.167,610.23,493.224,927.047,86.757,2320.444,1349.569,0.0,289.212,5.845,381.653,1486.42,13.955,72786295.0,0.024540024743717494
60835,5709,HRL,2012-10-31,2170.184,1787.538,159.685,202.208,132.601,759.775,523.501,950.521,86.887,2342.018,1318.802,0.0,385.877,4.864,395.559,1739.041,14.765,47801437.0,0.027860345422209394
60836,5709,HRL,2013-01-31,2116.241,1742.204,155.831,198.686,129.716,887.677,466.536,953.682,91.95,2356.149,1306.791,0.0,324.367,35.082,377.937,1688.878,17.305,60693251.0,0.023312024227252846
60837,5709,HRL,2013-04-30,2152.686,1768.568,165.566,186.92399999999998,125.52,262.748,479.42,998.931,91.241,2423.049,1877.542,0.0,315.04,6.881,385.973,1649.809,20.635,54118152.0,0.01711518104170027
60838,5709,HRL,2013-07-31,2159.525,1797.394,150.799,179.928,113.635,329.496,517.266,1003.736,101.092,2434.599,1860.638,0.0,369.887,6.128,413.469,1707.365,21.175,56677846.0,0.016205009473254105
60839,5709,HRL,2013-10-31,2323.202,1905.822,147.444,241.557,157.34,434.014,551.5,967.977,93.922,2460.862,1913.134,0.0,387.284,8.637,388.088,1599.301,21.73,36845941.0,0.02142495517174241
60840,5709,HRL,2014-01-31,2242.672,1812.27,166.189,237.255,153.348,639.844,505.024,924.5,97.465,2495.532,1932.816,0.0,354.832,67.361,402.332,1642.739,22.72,46344971.0,0.020447731009347474
60841,5709,HRL,2014-04-30,2244.866,1834.184,165.785,215.634,140.09,499.33,529.764,1053.501,90.017,2526.81,1936.965,0.0,339.354,4.067,408.573,1572.68,23.845,46678302.0,0.01747801244935498
60842,5709,HRL,2014-07-31,2284.947,1887.498,153.035,215.06799999999998,137.975,530.977,543.127,1076.892,94.045,2538.008,1965.242,0.0,358.016,4.464,422.619,1608.853,22.63,45379820.0,0.018432611330995205
60843,5709,HRL,2014-10-31,2543.771,2082.777,161.139,263.55,171.264,334.174,635.204,1054.552,108.841,2582.232,2321.081,0.0,484.042,5.507,465.143,1843.563,26.955,47877012.0,0.01865549770690169
60844,5709,HRL,2015-01-31,2395.073,1907.183,180.299,266.40299999999996,171.718,527.097,578.238,1016.788,124.208,2589.84,2316.055,0.0,407.419,61.02,468.865,1827.307,25.61,49821851.0,0.02013125241358832
60845,5709,HRL,2015-04-30,2279.345,1786.821,189.733,278.58000000000004,180.201,624.395,607.465,963.481,107.09,2604.519,2330.499,0.0,385.855,5.792,478.535,1779.183,27.175,55019376.0,0.019922182701454627
60846,5709,HRL,2015-07-31,2188.587,1745.897,176.027,231.32999999999998,146.938,349.169,564.522,984.452,105.633,2628.767,3085.495,350.0,393.795,6.812,494.5,2155.069,29.605,50830679.0,0.014547833652489522
60847,5709,HRL,2015-10-31,2400.858,1871.421,188.552,292.765,187.231,347.239,611.821,993.265,110.707,2645.899,3065.06,185.0,495.317,6.764,526.944,2138.438,33.775,66127572.0,0.016323781391232677
60848,5709,HRL,2016-01-31,2292.672,1702.857,209.948,357.469,235.061,375.215,554.738,994.826,21.304,2673.465,3080.803,0.0,411.031,89.859,519.208,1877.376,40.205,87360497.0,0.016895260834317426
60849,5709,HRL,2016-04-30,2300.235,1741.772,211.144,327.239,215.397,379.881,548.497,1027.44,19.264,2731.721,3086.333,0.0,389.418,10.096,537.87,1800.706,38.55,198615617.0,0.01611751562621655
60850,5709,HRL,2016-07-31,2302.376,1794.479,206.876,277.142,195.654,379.597,571.937,1034.307,24.264,2695.455,3325.274,145.0,414.691,7.198,561.838,1994.35,37.35,208886867.0,0.014012271509357153
60851,5709,HRL,2016-10-31,2627.941,1993.973,244.006,367.771,243.94,415.143,609.592,985.683,19.494,2767.315,3234.706,0.0,481.826,4.331,567.039,1918.661,38.5,148367354.0,0.018223182816373674
60852,5709,HRL,2017-01-31,2280.227,1696.628,210.217,357.65500000000003,235.147,609.821,530.851,958.13,20.784,2557.847,3211.537,0.0,387.711,65.016,467.035,1791.101,36.3,173156461.0,0.018988080133218066
60853,5709,HRL,2017-04-30,2187.309,1668.38,181.009,318.89,210.926,548.901,567.348,988.408,21.134,2589.001,3216.35,0.0,372.361,1.666,450.56,1699.279,35.08,140779852.0,0.017480951639216178
60854,5709,HRL,2017-07-31,2207.375,1722.173,176.66,281.038,182.508,633.341,549.011,1013.214,21.529,2621.774,3236.774,0.0,421.17,1.99,454.611,1754.785,34.17,142334539.0,0.01592325254940997
60855,5709,HRL,2017-10-31,2492.608,1946.198,194.218,333.377,218.154,444.122,640.697,921.022,20.682,2776.705,3746.134,0.0,552.714,0.525,504.973,2036.211,31.16,156062199.0,0.02048831202386309
60856,5709,HRL,2018-01-31,2331.293,1789.991,219.122,309.79,303.107,385.775,569.275,973.221,19.998,2892.766,4617.513,255.0,532.847,46.235,489.432,2703.474,34.33,161751482.0,0.016576558338389724
60857,5709,HRL,2018-04-30,2330.568,1792.689,203.799,303.746,237.384,261.571,554.322,1011.215,23.672,2987.219,4625.116,185.0,465.572,1.432,496.457,2538.116,36.25,180248411.0,0.015367473445193739
60858,5709,HRL,2018-07-31,2359.142,1859.178,210.747,266.057,210.243,268.982,563.822,1001.044,20.462,3073.615,4630.753,95.0,488.978,2.372,510.481,2499.605,35.97,150719408.0,0.013605831541312712
60859,5709,HRL,2018-10-31,2524.697,1946.551,204.537,327.743,261.406,459.136,604.433,963.527,23.004,3073.615,4579.592,0.0,618.83,2.49,517.594,2537.474,43.64,174291614.0,0.014040262212909722
63587,5903,IMO,1990-03-31,2199.823,1805.99,204.537,304.985,128.145,1.709,1048.226,1080.689,154.628,14148.879,749.221,287.045,1098.63,49.549,0.0,7167.567,5.833333333333333,2640300.0,0.022591370198065324
63588,5903,IMO,1990-06-30,2273.568,1970.417,204.537,351.706,204.487,1.715,1027.903,972.178,162.887,14265.397,510.094,156.029,952.46,56.582,0.0,6578.871,5.222222222222222,5943300.0,0.029337929224641873
63589,5903,IMO,1990-09-30,2433.833,1879.595,204.537,390.46099999999996,170.623,1.729,1247.762,1257.274,101.17,14433.539,511.902,240.387,1248.627,209.257,0.0,6842.304,6.361111111111111,5143800.0,0.028361731582931
63590,5903,IMO,1990-12-31,2766.22,2336.265,204.537,-43.27199999999999,-78.437,1.723,1215.858,1282.209,162.861,14076.731,627.318,314.521,1394.23,362.775,0.0,6673.774,5.625,8992000.0,-0.0035477581543475246
65232,6066,IBM,1990-03-31,14185.0,5189.0,5721.0,2331.0,1037.0,5458.0,17608.0,9844.0,1959.0,49181.0,17417.0,7340.0,11837.0,1953.0,0.0,38612.0,26.53125,104647567.0,0.031731003528073086
65233,6066,IBM,1990-06-30,16495.0,6580.0,6520.0,2710.0,1410.0,4481.0,18099.0,10086.0,2271.0,50423.0,18424.0,7110.0,11822.0,2357.0,0.0,39406.0,29.375,94294277.0,0.03347838264698067
65234,6066,IBM,1990-09-30,15277.0,5510.0,6547.0,2135.0,1112.0,4339.0,18515.0,11255.0,2419.0,52487.0,18824.0,8577.0,12021.0,1857.0,0.0,41283.0,26.59375,100890094.0,0.028036488662688267
65235,6066,IBM,1990-12-31,23061.0,9227.0,8475.0,4351.0,2461.0,4551.0,22644.0,10108.0,1617.0,53659.0,21407.0,7602.0,14515.0,3159.0,0.0,44736.0,28.25,103168168.0,0.054687472407241616
65236,6066,IBM,1991-03-31,13587.0,5081.0,6199.0,-1014.0,-1707.0,6828.0,18719.0,10056.0,2055.0,51452.0,20258.0,8787.0,12826.0,1410.0,0.0,44730.0,28.46875,128442563.0,-0.012787168845311562
65237,6066,IBM,1991-06-30,14764.0,6016.0,6996.0,542.0,126.0,4700.0,18391.0,10157.0,2268.0,51554.0,20120.0,8764.0,12369.0,1152.0,0.0,43607.0,24.28125,114460157.0,0.007567306100425349
65238,6066,IBM,1991-09-30,14447.0,6153.0,6435.0,669.0,177.0,4562.0,19482.0,11222.0,2585.0,53857.0,22589.0,13688.0,12392.0,834.0,0.0,49133.0,25.90625,89958297.0,0.00825987287348805
65239,6066,IBM,1991-12-31,21968.0,10051.0,8389.0,-919.0,-1457.0,5151.0,24317.0,9844.0,1657.0,55678.0,23926.0,13716.0,17786.0,2449.0,0.0,55794.0,22.25,106201297.0,-0.012655508171533556
65240,6066,IBM,1992-03-31,14037.0,5739.0,5965.0,3240.0,2542.0,5896.0,20273.0,10197.0,2073.0,54304.0,23086.0,13976.0,15804.0,1303.0,0.0,52588.0,20.875,98051668.0,0.047212056997630106
65241,6066,IBM,1992-06-30,16224.0,7060.0,6474.0,1529.0,734.0,4098.0,21185.0,10594.0,2272.0,55788.0,23933.0,13565.0,14757.0,1279.0,0.0,52500.0,24.46875,103380282.0,0.01932847728095906
65242,6066,IBM,1992-09-30,14702.0,6776.0,6388.0,-3951.0,-2778.0,4660.0,20005.0,10861.0,4614.0,56746.0,25614.0,15504.0,14325.0,1386.0,0.0,55584.0,20.1875,97649379.0,-0.055282325936072595
65243,6066,IBM,1992-12-31,19560.0,10701.0,7221.0,-6584.0,-5463.0,5649.0,21604.0,8385.0,4054.0,52786.0,25418.0,16467.0,19291.0,979.0,0.0,59081.0,12.59375,211783563.0,-0.1255121126289729
65244,6066,IBM,1993-03-31,13058.0,6508.0,5432.0,-189.0,-399.0,5826.0,20131.0,8219.0,5570.0,52962.0,24939.0,17401.0,18061.0,904.0,0.0,58494.0,12.71875,179033656.0,-0.003568283507450032
65245,6066,IBM,1993-06-30,15519.0,8472.0,5863.0,-8676.0,-8036.0,6771.0,20167.0,8261.0,5666.0,52020.0,25761.0,17154.0,19397.0,1243.0,0.0,66329.0,12.34375,115527470.0,-0.16326270428199416
65246,6066,IBM,1993-09-30,14743.0,7928.0,5631.0,264.0,-48.0,6174.0,20085.0,8657.0,5336.0,51516.0,25192.0,16154.0,17698.0,947.0,0.0,64114.0,10.5,122657188.0,0.005316090299109821
65247,6066,IBM,1993-12-31,19396.0,10950.0,6914.0,963.0,382.0,7133.0,19412.0,7565.0,5092.0,47504.0,24390.0,12097.0,19464.0,1589.0,0.0,61375.0,14.125,162333750.0,0.018150185490937734
65248,6066,IBM,1994-03-31,13373.0,7340.0,4249.0,1099.0,392.0,8951.0,17915.0,7390.0,4909.0,48317.0,23430.0,11942.0,18437.0,997.0,0.0,59298.0,13.65625,152461781.0,0.02207658162272929
